1-t,2-t,label
-46.066864,78.01799,revival
-46.906025,76.37288,revival
26.198847,60.42069,postwar
-46.138573,78.24879,postwar
-46.024704,77.996574,18th-century_style
-46.31576,77.01067,revival
-46.31576,77.01067,revival
-46.730778,77.089096,revival
-13.945447,25.765572,postwar
-13.142058,26.17138,postwar
6.1132774,33.032578,postwar
-45.516068,49.334576,late_19th-century_style
-13.2520685,26.252176,postwar
8.6149435,37.299614,interwar
21.912254,36.108368,postwar
21.910698,36.11008,postwar
6.113445,33.032917,postwar
19.59818,82.935745,postwar
23.566078,39.79851,postwar
23.566078,39.79851,postwar
8.6149435,37.299614,interwar
19.597054,82.93827,postwar
24.661066,50.143967,postwar
5.6375566,32.409603,postwar
14.260164,30.13319,postwar
23.44656,35.622322,postwar
5.637712,32.409603,postwar
14.257972,30.133593,postwar
31.73768,80.75163,contemporary
31.74381,80.08586,postwar
23.775076,51.223648,postwar
23.773365,51.221985,postwar
31.732845,80.08998,contemporary
14.067221,30.195816,postwar
14.066475,30.191996,postwar
23.77511,51.223858,postwar
24.099077,50.548996,postwar
23.774656,51.222847,postwar
11.310085,26.352722,postwar
23.774975,51.218975,postwar
23.116936,50.638657,postwar
11.310098,26.35253,postwar
-32.34948,21.379652,late_19th-century_style
11.310263,26.352108,postwar
14.165697,32.301376,postwar
31.583637,63.635437,contemporary
31.583807,63.635063,contemporary
11.310405,26.353573,postwar
24.858303,49.677845,postwar
23.986368,50.32046,postwar
23.986267,50.316563,postwar
24.858624,49.67778,postwar
24.002699,39.16121,postwar
24.858229,49.677475,postwar
-8.245351,58.797432,postwar
-8.245351,58.797432,postwar
24.002699,39.16121,postwar
-72.143166,-46.50704,late_19th-century_style
-14.681837,26.953781,postwar
-33.997288,-77.34223,early_19th-century_style
1.5481416,85.10062,postwar
0.073640704,50.934505,postwar
-2.1273797,37.879005,postwar
21.282116,50.46855,postwar
-11.490293,27.983425,late_19th-century_style
-21.399591,20.266306,late_19th-century_style
-2.1273797,37.879005,postwar
-11.486312,27.984781,late_19th-century_style
-14.681498,26.953651,postwar
-35.09271,20.400368,revival
-35.379967,20.809965,revival
-50.3127,-26.018785,late_19th-century_style
-21.115143,20.297997,late_19th-century_style
-32.24597,10.064621,late_19th-century_style
-27.510204,-6.778516,postwar
-23.622475,-3.4225981,late_19th-century_style
2.3684053,86.97829,postwar
-12.166907,25.350803,revival
-1.4491965,46.81175,postwar
-26.754301,-24.191174,late_19th-century_style
-51.15448,57.40408,late_19th-century_style
-50.303154,-26.019812,postwar
11.836062,58.753994,postwar
-19.761822,-92.8799,contemporary
-22.583351,-77.06222,early_19th-century_style
33.63954,91.39371,contemporary
-17.739485,-78.79229,postwar
-16.620419,33.60063,postwar
-3.2375946,42.49506,postwar
-15.71863,47.514984,revival
-38.469543,56.130608,postwar
-16.572489,47.365944,revival
2.9359028,15.0034685,postwar
26.627436,72.75848,postwar
-62.46946,24.928356,late_19th-century_style
16.222788,50.15177,postwar
-7.964731,96.36322,postwar
16.941957,88.03086,postwar
-19.437843,31.243849,postwar
-32.86283,79.58849,postwar
-1.8959873,51.555195,postwar
12.545115,59.99545,postwar
2.7363853,14.812795,postwar
-1.8319423,-0.7678844,postwar
-0.050704196,11.238719,revival
-15.172476,67.963234,interwar
-14.901478,104.65327,postwar
12.110365,62.680416,postwar
-8.789384,30.030775,postwar
-16.916471,-82.80935,postwar
-25.495043,57.531986,revival
37.37447,-36.72893,contemporary
-75.523994,-32.83484,late_19th-century_style
-18.11292,-88.39916,postwar
-17.738497,-78.79171,postwar
-23.6374,39.698433,late_19th-century_style
-16.644806,33.330666,postwar
-19.44797,31.223387,postwar
-25.75197,30.91315,late_19th-century_style
-3.8400848,92.17353,postwar
-3.84327,-0.6509759,late_19th-century_style
-35.46946,23.42559,postwar
-20.56269,88.229355,postwar
5.849182,-32.03837,postwar
-27.958508,-80.966896,late_19th-century_style
32.20321,48.216187,interwar
-2.5012827,-1.4610838,postwar
-12.927048,72.6865,postwar
2.8893988,12.936606,postwar
9.324994,11.342275,contemporary
26.197323,60.40928,postwar
-16.915266,47.890373,revival
-1.3929665,-0.63365525,postwar
-16.620455,33.60041,postwar
40.93954,53.52553,postwar
-2.7210288,46.528534,postwar
4.428415,50.646473,postwar
-33.41138,-70.120186,late_19th-century_style
4.408161,50.5503,postwar
-8.158731,-80.447945,postwar
11.512059,58.44768,postwar
-38.473255,56.06412,interwar
-11.2317,15.82527,postwar
-31.932196,61.13939,postwar
-29.425453,104.84921,contemporary
14.251882,24.9605,postwar
-3.2464225,44.35013,postwar
-16.699263,90.13651,postwar
-7.344664,50.332203,postwar
-19.09382,50.2179,postwar
-2.7206638,46.13585,postwar
-18.763794,50.330246,postwar
27.788532,89.4391,postwar
-29.406479,104.74427,postwar
-51.18543,-86.984184,early_19th-century_style
8.848868,95.14978,postwar
-18.661589,41.521088,interwar
-3.2816408,44.443222,postwar
-38.467484,56.06888,postwar
-1.9077986,51.566063,postwar
-26.847147,93.304825,postwar
-10.543455,-81.87541,contemporary
4.459535,13.715041,postwar
-9.231998,35.201054,postwar
-16.897316,-82.700935,postwar
1.0136517,11.477793,revival
4.833319,50.02716,postwar
-16.73201,89.84954,postwar
-75.86006,-31.621717,late_19th-century_style
-22.974781,-90.711914,postwar
-13.520618,75.43805,postwar
-36.73408,83.61218,postwar
39.85844,53.20607,postwar
-11.969448,-58.108856,postwar
12.271338,59.009407,postwar
-21.010036,68.1984,interwar
-6.0531235,54.322083,postwar
-19.736715,88.36448,postwar
12.081511,77.98116,postwar
-24.315393,-9.94304,late_19th-century_style
12.106922,63.966377,postwar
-13.513337,73.72618,postwar
-20.891512,81.930725,postwar
3.0246785,86.086815,postwar
-1.0037705,42.974873,postwar
-16.004955,52.796726,postwar
-5.6264176,44.391174,postwar
-36.733833,83.46271,postwar
-22.573471,-75.30262,late_19th-century_style
-6.105871,-80.289665,postwar
33.97107,105.048096,contemporary
-20.999012,68.180626,interwar
27.583141,65.51041,postwar
3.1966515,9.866651,postwar
-17.311853,71.77876,interwar
8.98366,53.1617,interwar
-1.2582766,42.57755,postwar
-40.9309,55.561497,interwar
-18.86475,88.81171,postwar
-15.398552,-67.31414,late_19th-century_style
-7.439714,12.281023,postwar
-2.6826112,45.978947,postwar
29.133469,33.484066,postwar
-26.806145,93.26755,postwar
-19.182201,88.882614,postwar
41.601974,35.662598,postwar
-25.791641,93.66623,postwar
-17.087772,44.00936,postwar
11.259136,21.978222,postwar
4.0056577,13.1864605,postwar
1.8177168,14.993052,postwar
16.192192,49.840454,postwar
-5.347736,40.72635,postwar
-20.507248,88.31663,postwar
1.5692098,99.12754,postwar
3.1280107,9.6623745,postwar
-75.519806,-32.835606,late_19th-century_style
-7.6931176,-81.222984,postwar
5.3925424,13.276704,revival
0.1767568,51.22253,postwar
-51.966995,64.75478,postwar
-18.319054,31.767904,revival
37.811234,-10.100003,contemporary
-20.899256,81.86567,postwar
-6.7529597,-12.501457,postwar
-38.447628,56.05562,late_19th-century_style
-1.8997208,51.567413,postwar
16.684824,50.873116,contemporary
26.821426,66.413895,postwar
-17.632858,-90.49787,early_19th-century_style
-19.1088,50.279896,postwar
37.748386,19.319304,postwar
-26.673565,82.49668,postwar
-11.449739,58.751575,contemporary
-18.667479,-82.710014,early_19th-century_style
-8.220559,49.19287,postwar
-25.494583,57.532394,revival
-16.739172,-82.84526,postwar
-5.6232553,36.89721,postwar
-1.1354045,-7.7582207,contemporary
-8.573063,84.76297,postwar
-23.95579,-71.689995,late_19th-century_style
-1.6177727,51.249294,postwar
11.508774,56.69647,revival
-34.625656,38.451435,revival
-16.616982,39.105656,interwar
-7.1413627,33.43761,postwar
-1.6176277,51.25005,postwar
-18.541338,-90.69532,early_19th-century_style
-2.1152716,81.94729,postwar
-17.81199,24.749138,postwar
16.042006,49.840252,postwar
-19.435959,41.08291,postwar
40.16469,53.41877,postwar
15.947096,51.109882,postwar
9.167257,12.6116295,contemporary
-23.073828,-73.02528,late_19th-century_style
-14.999482,46.301247,postwar
-5.293088,82.420494,postwar
-30.648901,8.639495,interwar
-16.044529,-76.2681,early_19th-century_style
-18.884079,74.97733,postwar
4.0715213,13.5454,postwar
-15.211413,89.99358,postwar
0.26929146,11.090055,revival
14.984937,54.265663,contemporary
-1.9077986,51.566063,postwar
9.203934,12.568951,contemporary
-7.084877,79.91738,postwar
-15.685322,-86.23746,revival
-22.194456,39.966072,postwar
-51.18543,-86.984184,early_19th-century_style
-15.398552,-67.31414,late_19th-century_style
16.438366,50.044716,contemporary
-1.7535098,-0.75482446,postwar
14.547198,24.01292,contemporary
-22.988518,-90.704956,postwar
-26.236732,79.03914,postwar
10.770193,-44.0062,contemporary
-53.441906,78.007774,postwar
-10.454203,72.06243,postwar
-17.34134,-82.7554,postwar
-19.240137,38.996105,revival
-9.0171175,31.93988,revival
-10.3645525,-63.91669,contemporary
-20.457998,34.576614,revival
-69.43088,-70.2399,18th-century_style
12.546617,59.98978,postwar
16.224487,15.347005,postwar
-18.185013,24.747663,late_19th-century_style
-15.582198,-66.43598,late_19th-century_style
26.454931,72.73886,postwar
-16.828257,-82.842766,postwar
-6.6974826,34.331654,postwar
2.8744292,10.342971,postwar
1.8177358,14.992916,postwar
-15.2833,-66.14999,late_19th-century_style
-14.844324,80.35687,postwar
-1.5983849,-0.70298564,postwar
-26.384249,-57.394497,postwar
1.5692412,99.127014,postwar
-34.954628,19.740341,late_19th-century_style
-9.978859,-73.991745,postwar
27.172853,89.4056,postwar
-18.682978,-83.02458,early_19th-century_style
-1.7535098,-0.75482446,postwar
-24.067816,-71.79021,late_19th-century_style
37.37447,-36.72893,contemporary
-22.871096,40.316887,late_19th-century_style
-25.164846,-54.026516,contemporary
-1.7240835,43.642784,postwar
-32.229446,20.418274,interwar
-13.842103,36.539986,postwar
-2.6638722,-1.6835802,postwar
-8.158731,-80.447945,postwar
-14.370121,45.976227,postwar
26.709871,72.70596,postwar
10.398782,59.341324,postwar
-31.998817,9.273855,late_19th-century_style
-20.979433,68.12837,postwar
-1.7426789,-1.1312963,postwar
-7.095599,79.9269,postwar
-17.971426,-97.53244,contemporary
-33.677807,-81.405014,late_19th-century_style
-1.8701766,51.525818,postwar
-13.842103,36.539986,postwar
10.904974,58.704506,postwar
-28.41844,-80.46212,postwar
-51.96687,64.75487,postwar
-16.753092,50.751007,postwar
18.26299,-19.111778,contemporary
17.0522,49.60605,postwar
-26.731209,37.234394,late_19th-century_style
-24.011644,-91.15155,contemporary
-26.790241,37.195084,late_19th-century_style
2.9446936,81.7909,postwar
-2.221684,0.12678976,postwar
-16.142618,48.379566,postwar
11.51209,60.521145,postwar
-1.8721459,51.56492,postwar
-15.15973,-77.2608,early_19th-century_style
-9.135213,-76.71684,postwar
-8.476092,21.772144,late_19th-century_style
-2.2383802,-7.388728,interwar
2.9447794,81.79565,postwar
-24.206635,-71.75911,late_19th-century_style
0.38329163,53.107918,postwar
11.960212,77.8138,postwar
-0.7718353,53.89559,postwar
-17.233175,-12.544698,late_19th-century_style
16.419071,48.770176,postwar
12.079279,60.238388,postwar
-8.839916,37.04458,postwar
0.16579153,38.422512,postwar
-38.47424,56.079346,interwar
15.869729,69.552864,postwar
-20.414165,83.632965,postwar
2.5073602,60.71322,postwar
-38.488174,56.0592,late_19th-century_style
-65.594185,-78.73277,early_19th-century_style
-4.1999955,-0.080743216,revival
-34.375843,89.72502,postwar
14.28363,24.798439,contemporary
-18.154446,28.311878,revival
12.079556,60.240776,postwar
-18.609756,89.15438,postwar
-9.978859,-73.991745,postwar
-30.807611,-80.161285,late_19th-century_style
-3.45852,49.957253,postwar
-51.647747,64.733505,postwar
-19.959412,34.77846,early_19th-century_style
-16.893356,-84.5764,postwar
-8.839544,37.046436,postwar
11.806659,0.9429939,postwar
-16.739172,-82.84526,postwar
-22.64832,-89.06328,early_19th-century_style
-3.8395014,92.167244,postwar
-1.1484749,42.63797,postwar
-13.082193,72.90974,postwar
14.288885,24.823555,contemporary
-34.354355,89.72851,postwar
-14.613933,46.834274,postwar
-8.626797,11.087908,postwar
-17.971426,-97.53244,contemporary
-2.1799529,-0.4118353,postwar
-61.420227,22.943605,revival
-26.85517,93.29671,postwar
10.8813925,89.08726,postwar
0.3903804,11.423626,revival
0.50509065,40.093773,postwar
4.832367,50.02695,postwar
-13.093125,72.918015,postwar
-31.351479,48.98721,interwar
-1.258211,42.577076,postwar
-19.513004,82.12763,postwar
1.8472857,46.130806,postwar
-38.469265,56.060226,late_19th-century_style
-17.291903,-12.455703,late_19th-century_style
-11.361483,58.779827,contemporary
10.476251,50.24712,postwar
-5.6259212,36.923756,postwar
16.68494,50.872753,contemporary
-33.61376,5.441189,revival
-17.422615,33.18853,late_19th-century_style
-10.612805,-73.92337,postwar
-26.307245,-85.238106,early_19th-century_style
0.011308388,20.771526,postwar
-8.377804,34.095463,postwar
-3.7893968,32.496796,postwar
-1.1484749,42.63797,postwar
-29.461727,96.319885,postwar
5.123141,13.108961,contemporary
0.41682583,53.163445,postwar
-23.334785,86.87853,postwar
-20.038439,-40.120735,postwar
-16.305525,48.122776,postwar
-20.393734,88.335884,postwar
-8.806371,30.049858,postwar
-14.999482,46.301247,postwar
13.94061,88.03397,postwar
-8.720489,58.109596,postwar
-23.794289,41.038795,late_19th-century_style
0.41771394,53.168953,postwar
28.063257,90.22638,postwar
-36.624046,34.693172,postwar
13.287183,10.420911,contemporary
10.429008,59.287685,postwar
-16.247885,79.79,postwar
-18.881922,50.374855,postwar
-16.01778,78.24626,postwar
3.9120295,13.477694,postwar
-1.9119538,-0.6155672,postwar
-0.559449,14.088305,contemporary
-42.755512,-49.156445,early_19th-century_style
0.4322755,73.3635,interwar
-6.112297,-57.253616,contemporary
-24.99863,29.505,postwar
-2.1799529,-0.4118353,postwar
-0.9626531,44.668392,postwar
-3.3088048,92.231476,postwar
-18.11292,-88.39916,postwar
26.601742,29.057993,postwar
-14.899364,80.34409,postwar
-20.414165,83.632965,postwar
-3.1537898,-4.526596,contemporary
40.77354,53.158794,postwar
3.010364,9.751211,postwar
-19.998257,83.842766,postwar
-10.055863,-5.8716936,postwar
0.16495083,38.422718,postwar
-7.1413627,33.43761,postwar
40.16469,53.41877,postwar
-19.239983,38.99613,revival
-51.647747,64.733505,postwar
29.133469,33.484066,postwar
-30.671774,-50.600594,postwar
-25.935549,79.06565,postwar
27.370108,64.47695,postwar
-16.915266,47.890373,revival
-6.3217745,39.736965,interwar
14.925214,49.32694,postwar
-38.45588,56.05738,late_19th-century_style
-25.330017,-69.384514,interwar
-38.441067,56.054348,late_19th-century_style
-7.2626786,33.278843,postwar
-25.350153,97.600464,postwar
-6.752272,-12.503652,early_19th-century_style
11.391932,58.55149,postwar
-3.8840773,1.4994727,postwar
41.666477,35.814087,postwar
-28.74218,91.34135,postwar
-1.900857,51.57785,postwar
-3.740558,45.772484,interwar
0.4596597,52.82618,postwar
-32.918106,-68.57561,late_19th-century_style
-19.191961,-74.55893,late_19th-century_style
3.1660535,9.595479,postwar
39.6899,40.29941,postwar
10.273243,48.816006,postwar
16.723635,58.435017,postwar
-29.464163,104.77661,contemporary
41.08104,53.524906,postwar
-33.07071,88.9464,postwar
10.770193,-44.0062,contemporary
-28.80489,91.347755,postwar
-11.540217,14.715973,late_19th-century_style
10.464015,50.16929,interwar
-1.2847146,42.718624,postwar
-29.330889,104.92514,postwar
-17.558483,22.010334,postwar
-17.483448,33.333252,revival
-13.899174,98.09205,postwar
-9.985538,30.133633,postwar
-22.353748,-59.822098,postwar
0.96032774,73.656204,contemporary
8.875063,95.12239,postwar
-25.480257,-82.9799,postwar
-38.463688,56.086346,late_19th-century_style
-11.644333,-58.010323,postwar
16.330835,51.508923,revival
-15.862691,77.03421,postwar
-19.182201,88.882614,postwar
-18.884079,74.97733,postwar
-2.2221372,0.12604098,postwar
-2.0159533,-2.187479,postwar
-18.227661,24.759436,postwar
-15.68581,-86.23782,revival
15.4855385,10.144316,revival
-26.320045,-42.176346,late_19th-century_style
10.441358,59.283886,postwar
-5.4267726,28.125883,postwar
28.959904,33.385212,contemporary
-23.3495,86.92055,postwar
-38.263706,-82.43294,early_19th-century_style
-14.479072,-81.35207,late_19th-century_style
-3.7940118,82.76879,postwar
-24.565285,95.934814,postwar
13.46766,63.463314,postwar
10.91093,89.02142,postwar
-15.29215,-68.08134,late_19th-century_style
28.664091,37.380413,postwar
-15.032675,46.456768,revival
10.406056,91.49501,postwar
-23.550146,-60.132114,postwar
-2.7220504,46.529446,postwar
10.717112,59.221016,postwar
-1.5593481,-0.8024097,postwar
-18.76882,-83.50548,late_19th-century_style
-1.8830177,51.58005,postwar
-14.656139,47.035854,postwar
17.0522,49.60605,postwar
-25.073826,95.82727,postwar
-29.331705,104.892975,postwar
-13.513533,73.72518,postwar
-3.9933937,92.14023,postwar
-6.9345145,-19.318663,revival
-28.248932,91.46785,revival
-32.954243,89.23767,postwar
-11.548994,14.714727,revival
13.287098,10.420647,contemporary
28.962961,33.385876,contemporary
14.28363,24.798439,contemporary
-13.517839,75.43824,postwar
9.167257,12.6116295,contemporary
-17.6344,-78.754105,postwar
10.717188,59.22082,postwar
-18.378714,25.135832,postwar
-2.6476443,46.07679,postwar
-1.0035967,42.97497,postwar
-28.644756,-80.59928,late_19th-century_style
41.08104,53.524906,postwar
-25.921059,-66.81237,interwar
1.847119,46.130543,postwar
-2.062533,-2.2457337,postwar
-23.550146,-60.132114,postwar
13.939835,88.03231,postwar
2.7380903,86.000404,postwar
18.320704,32.164112,postwar
-16.770744,-82.85091,postwar
14.925214,49.32694,postwar
0.11349472,101.737206,postwar
21.970482,26.821142,postwar
-1.8026313,60.165737,postwar
-15.159214,-77.25821,early_19th-century_style
-18.690245,-83.15635,early_19th-century_style
-24.081041,-71.77178,late_19th-century_style
-13.885908,98.08259,postwar
0.7947305,55.05436,postwar
-1.8997208,51.567413,postwar
-4.219409,90.02963,postwar
30.980413,21.396189,contemporary
-29.37135,104.854645,postwar
3.8613968,40.29183,interwar
8.875063,95.12239,postwar
-24.069378,-35.272636,postwar
-6.786269,-12.480884,postwar
26.70643,72.70675,postwar
-21.887802,46.30331,interwar
21.52251,59.851204,postwar
-16.66095,20.783821,postwar
3.010364,9.751211,postwar
-22.516937,-94.339615,contemporary
-20.457998,34.576614,revival
-22.494877,37.86782,late_19th-century_style
-21.03913,32.641747,postwar
-24.049366,-9.873174,postwar
-15.257395,47.385593,postwar
1.3134179,15.926227,postwar
1.0411775,11.772873,contemporary
4.1456747,50.61495,postwar
3.1303256,9.654809,postwar
-16.699507,90.13685,postwar
10.069221,57.627758,postwar
-19.98857,83.84086,postwar
11.869949,77.81186,postwar
20.428556,29.015675,postwar
40.93954,53.52553,postwar
3.2279058,13.3170805,postwar
-50.60341,-87.51462,early_19th-century_style
17.183567,85.99829,postwar
-21.48836,90.54075,postwar
-24.079594,-71.78467,late_19th-century_style
10.72778,91.864494,postwar
-15.457994,-85.32916,postwar
-2.1218596,44.998425,postwar
-29.750778,-41.379803,postwar
-30.192902,-80.19322,late_19th-century_style
-33.644768,34.7165,late_19th-century_style
-30.446955,-53.328976,postwar
-19.251621,93.89309,postwar
-7.4391193,12.28095,postwar
-16.956705,90.24197,postwar
27.754124,66.51335,postwar
-3.2013638,44.346447,postwar
-84.432,46.788235,late_19th-century_style
-7.4581685,12.299244,contemporary
-16.893356,-84.5764,postwar
-10.093464,-5.845131,contemporary
-29.461727,96.319885,postwar
10.070145,57.63097,postwar
-33.413982,-70.13049,late_19th-century_style
-16.151344,90.998955,postwar
37.35723,-36.7187,contemporary
-2.053623,-0.42328513,postwar
-22.867527,-89.03075,early_19th-century_style
-9.239762,15.554586,postwar
-41.438965,17.189892,late_19th-century_style
-19.701284,88.70136,postwar
-8.630824,11.094523,postwar
-30.879251,-52.023155,late_19th-century_style
-1.9401717,-2.1216986,postwar
-1.8830177,51.58005,postwar
-14.028392,98.049385,postwar
0.5049916,52.955307,postwar
14.431756,14.695217,revival
-4.5101633,61.357452,late_19th-century_style
-17.525185,33.376087,late_19th-century_style
-2.9614427,91.93678,postwar
-51.17354,-86.99066,early_19th-century_style
10.394965,94.69884,postwar
-11.96097,-58.10431,postwar
-14.562174,84.34935,postwar
-24.60492,38.675888,revival
-9.107659,21.239405,revival
-14.656139,47.035854,postwar
44.407993,-44.00638,contemporary
-30.063438,92.12572,postwar
30.978882,21.398497,contemporary
-20.3944,88.336395,postwar
27.58997,65.50245,postwar
-2.111758,-0.6149675,postwar
5.2979307,9.3423605,contemporary
-13.422697,46.8868,postwar
-18.76882,-83.50548,late_19th-century_style
-17.689528,14.319666,postwar
16.51786,52.415142,revival
-8.755338,30.011566,postwar
-3.4579163,49.957687,postwar
19.012514,52.941254,postwar
-8.850979,30.025724,interwar
2.6470518,12.899526,postwar
-3.1537898,-4.526596,contemporary
-26.826925,98.57245,postwar
5.189237,8.808397,postwar
38.57468,54.115658,postwar
14.215089,24.828032,contemporary
-7.2938504,32.965504,postwar
-5.472264,82.23377,postwar
-19.959778,34.777435,early_19th-century_style
-30.003403,90.140526,revival
-3.1257544,92.32779,postwar
-1.715487,-0.9715707,postwar
-10.543455,-81.87541,contemporary
-19.061535,50.23823,revival
-18.914679,50.34558,postwar
-25.296455,-69.50181,late_19th-century_style
-25.562069,-83.994316,postwar
-5.130531,81.61505,postwar
18.8617,75.80741,postwar
-6.1014776,-80.28627,postwar
-18.235178,24.770546,postwar
-7.6053596,21.247946,postwar
-22.965488,-79.5323,early_19th-century_style
-5.6260886,44.390892,postwar
-13.422697,46.8868,postwar
-13.057211,72.95601,postwar
-16.524738,79.61897,postwar
10.261821,93.696594,postwar
-89.6141,-36.11449,early_19th-century_style
28.560606,93.20775,postwar
-2.6714232,46.649036,postwar
18.816696,51.21864,contemporary
14.251882,24.9605,postwar
-84.432,46.788235,late_19th-century_style
-17.196587,54.929882,postwar
-1.8830177,51.58005,postwar
4.318692,15.56807,postwar
-31.60321,24.1032,postwar
-19.16771,-20.914265,contemporary
-15.633618,47.434315,revival
1.4714053,15.39424,postwar
-35.55941,89.13428,revival
-13.136827,72.93081,postwar
-3.2371864,92.32034,postwar
12.437,63.495388,postwar
9.578972,12.640474,contemporary
-32.951977,23.766657,interwar
0.09717987,101.77188,postwar
-9.135213,-76.71684,postwar
-15.893102,-65.66775,late_19th-century_style
3.9602249,50.677944,postwar
-3.8430989,-0.651002,late_19th-century_style
11.343201,48.625732,postwar
15.830323,101.56476,postwar
19.214937,52.67369,postwar
-18.900633,50.180515,revival
-7.6931176,-81.222984,postwar
-18.758854,50.432953,postwar
-16.045532,-76.315895,late_19th-century_style
-18.09337,24.738022,postwar
38.409286,19.470636,postwar
-19.67298,88.45014,postwar
-23.173752,-92.44683,contemporary
27.37473,64.48205,postwar
-2.7217014,46.530113,postwar
9.191524,53.162735,interwar
-18.74236,-82.778046,early_19th-century_style
27.035013,66.90103,postwar
-29.096216,-80.87762,late_19th-century_style
4.5405846,13.455557,postwar
-17.33844,67.29208,postwar
33.51046,91.27545,postwar
-18.122515,24.723005,revival
-6.321403,39.736794,interwar
-2.6829345,-1.6839528,postwar
-12.691519,-71.55703,revival
16.444712,48.7191,postwar
-11.644923,-58.010178,postwar
-18.609985,89.15585,postwar
-18.378714,25.135832,postwar
-3.405716,-0.41875008,postwar
0.09443938,15.032489,postwar
0.8281268,12.0895815,contemporary
-14.913521,35.723072,postwar
-16.045307,-76.316345,late_19th-century_style
-24.021864,-18.41101,late_19th-century_style
2.668188,14.594426,postwar
-15.566134,29.667105,interwar
-20.038439,-40.120735,postwar
-8.790931,30.04246,postwar
-22.256008,86.16516,postwar
27.370108,64.47695,postwar
-43.652027,-80.746956,postwar
-15.8921995,-65.6703,late_19th-century_style
33.63814,91.39117,contemporary
-25.241173,-69.563965,late_19th-century_style
-14.833343,81.60839,postwar
-6.0956044,93.48799,postwar
-84.432,46.788235,late_19th-century_style
-12.961987,61.303944,contemporary
10.589067,-33.193737,contemporary
17.579641,15.724299,postwar
2.5996118,61.722126,postwar
15.4855385,10.144316,revival
40.68534,53.52273,postwar
-8.413366,30.400488,postwar
15.776857,101.62715,postwar
-19.128874,50.307087,postwar
-19.67298,88.45014,postwar
-22.644682,-89.06075,early_19th-century_style
-3.646411,-19.783062,early_19th-century_style
-23.794289,41.038795,late_19th-century_style
-26.306501,-85.23677,early_19th-century_style
-16.305525,48.122776,postwar
-28.249125,91.46692,revival
0.47980914,40.162632,postwar
-8.977326,30.010649,late_19th-century_style
4.9420643,49.644035,postwar
-17.501009,33.228424,early_19th-century_style
-6.152115,-57.24699,early_19th-century_style
-1.1373397,-7.752178,revival
16.664131,50.993393,revival
-21.621456,-81.10569,postwar
49.42304,38.90524,postwar
8.98366,53.1617,interwar
4.318876,15.567987,postwar
33.972527,105.056076,contemporary
16.562805,50.050682,revival
1.3032836,15.373465,postwar
-24.021864,-18.41101,late_19th-century_style
-4.432906,64.32015,postwar
11.248358,21.97613,postwar
27.035013,66.90103,postwar
0.09439367,15.031906,postwar
-51.186756,-87.02977,18th-century_style
4.1277514,-3.409902,postwar
4.1299205,-3.4336019,postwar
-3.2438974,44.35005,postwar
-2.3323512,55.938755,postwar
4.419745,50.566193,postwar
-38.469543,56.130608,postwar
-3.1817398,52.820187,postwar
-25.685062,-54.14659,contemporary
-18.125715,39.076435,interwar
10.40637,91.49606,postwar
-23.118145,85.95436,postwar
19.013018,52.944477,postwar
-21.315622,-86.45643,postwar
-4.428435,64.31391,postwar
37.35829,-36.713566,contemporary
-8.839483,37.046093,postwar
28.064178,90.22566,postwar
-15.777252,-65.86606,late_19th-century_style
-29.096216,-80.87762,late_19th-century_style
16.562805,50.050682,revival
-29.796644,94.90555,postwar
16.22281,50.151287,postwar
13.74076,71.22842,postwar
3.9600174,50.678123,postwar
16.447908,15.413785,postwar
12.271338,59.009407,postwar
-39.28749,-92.64027,early_19th-century_style
-1.7029037,-1.1019772,postwar
13.159305,63.467064,postwar
-0.5281449,59.835796,postwar
34.345356,86.62878,postwar
3.5169373,15.76291,postwar
-0.7724232,53.89153,postwar
-3.4515288,92.28916,postwar
-32.043167,20.47665,postwar
-24.04699,-9.880744,postwar
-24.04947,95.9778,postwar
-18.177021,24.744919,postwar
-16.897057,-82.70042,postwar
-24.105322,-35.25984,postwar
-32.86283,79.58849,postwar
-13.9103,-3.9326296,postwar
1.2044749,45.821293,postwar
23.697374,43.587456,postwar
28.063257,90.22638,postwar
-18.623346,-82.690445,postwar
-12.691519,-71.55703,revival
-3.740558,45.772484,interwar
-14.864157,-87.18161,late_19th-century_style
41.60583,35.66008,postwar
2.9359028,15.0034685,postwar
-34.625656,38.451435,revival
-12.327409,37.49277,postwar
-25.845436,-80.41772,late_19th-century_style
-23.20008,-71.88873,late_19th-century_style
-4.5101633,61.357452,late_19th-century_style
-51.185146,-87.0162,18th-century_style
-7.830072,96.23765,postwar
-17.32492,89.884026,postwar
-2.6826112,45.978947,postwar
-7.806573,-81.18172,postwar
11.899635,87.58078,postwar
14.215089,24.828032,contemporary
-1.8698735,-0.6666394,postwar
-9.306758,30.499353,postwar
-4.4778576,52.51925,postwar
1.2419883,73.761314,contemporary
-8.519604,-28.101204,contemporary
0.38329163,53.107918,postwar
-0.10555177,70.7667,postwar
41.198193,53.611317,postwar
-1.8701766,51.525818,postwar
-1.7247404,43.63908,postwar
19.218401,52.67593,postwar
-16.15067,91.001175,postwar
-4.5101633,61.357452,late_19th-century_style
1.9395394,12.231266,revival
-75.86006,-31.621717,late_19th-century_style
-1.5126969,82.18978,postwar
-33.58386,5.4655914,18th-century_style
-18.227661,24.759436,postwar
-1.3563693,-0.5896053,postwar
36.481106,50.591442,postwar
40.32588,53.60148,postwar
34.345467,86.64609,contemporary
