1-t,2-t,label
-3.6389596,84.86383,1944–1977
28.954664,62.900097,1944–1977
60.20454,57.080048,1911–1943
56.168396,-50.74794,1911–1943
63.29248,-23.512579,1911–1943
-77.71767,-34.96634,pre-1652
13.097546,-51.073032,1911–1943
40.613075,67.9243,1911–1943
7.5927186,-63.622406,1846–1910
-25.07639,-91.52218,1846–1910
-50.058495,35.705032,1995–2023
-70.84612,13.553533,1978–1994
5.6538014,51.960396,1944–1977
8.203505,-9.253682,1911–1943
43.01264,-46.35972,1911–1943
101.486916,-14.430927,1911–1943
75.57843,-12.207544,1911–1943
61.53348,-29.510286,1911–1943
19.8342,-64.655396,1846–1910
24.195635,-56.848774,1911–1943
27.006395,78.81716,1944–1977
1.6395979,64.47906,1944–1977
-55.360233,-6.083918,1978–1994
39.733795,-13.233959,1911–1943
11.378641,-71.10399,1846–1910
46.595036,5.627453,1911–1943
-53.538662,-50.600224,1706–1764
-72.58269,-57.437126,pre-1652
-17.046,6.7721877,1911–1943
27.498922,-62.947166,1911–1943
68.95952,-38.339245,1911–1943
75.25657,50.258118,1911–1943
-16.346777,59.28427,1944–1977
15.278089,71.16392,1944–1977
95.14635,-14.552902,1911–1943
74.22015,-29.121616,1911–1943
67.43117,-17.145584,1911–1943
19.483677,6.4478955,1911–1943
-40.671593,-28.750631,1944–1977
81.14125,-37.651535,1911–1943
40.660072,5.982146,1911–1943
-55.262978,-36.82192,1706–1764
-89.04286,28.148605,1995–2023
-88.40143,-46.41802,1653–1705
-102.53606,-23.138506,1978–1994
-14.549346,54.846485,1944–1977
84.25948,15.346314,1911–1943
5.2657685,-85.14389,1846–1910
-3.0618274,15.835739,1995–2023
-67.220215,-53.19311,pre-1652
-52.675316,-16.73264,1846–1910
62.483257,81.392,1911–1943
91.751854,-58.13548,1911–1943
30.971619,-32.801945,1911–1943
-37.951046,-78.62346,1978–1994
65.09576,-19.347506,1911–1943
14.194993,71.29352,1944–1977
39.11498,-14.831473,1911–1943
87.218155,-6.1614,1911–1943
-21.991678,76.822754,1995–2023
1.903623,55.50014,1944–1977
76.1696,-12.805172,1911–1943
-3.7832873,-2.7267005,1911–1943
53.868393,51.163204,1911–1943
-53.40929,23.196823,1978–1994
82.369125,-42.14638,1911–1943
76.43343,10.434423,1911–1943
0.032148853,34.26129,1944–1977
74.001236,-29.639114,1911–1943
-49.856228,-81.73696,1846–1910
25.511076,104.30487,1911–1943
-31.073038,-57.63327,1846–1910
-89.09614,48.46605,1995–2023
41.05706,-19.571068,1911–1943
37.344,90.901306,1911–1943
-64.62687,-45.019497,1706–1764
-24.298946,36.81551,1944–1977
-33.217785,-88.12018,1846–1910
25.8433,-90.28964,1846–1910
-6.0464025,109.810165,1944–1977
-7.0529313,-106.529976,1846–1910
-2.2839434,38.89316,1944–1977
-78.88665,50.077312,1995–2023
-107.39906,0.53878075,1978–1994
22.976376,-96.56555,1846–1910
40.640602,93.43487,1911–1943
-107.95296,26.827328,1995–2023
-75.94277,-40.328197,1706–1764
46.08065,99.206314,1944–1977
-17.234436,5.719262,1911–1943
67.33258,-37.21678,1911–1943
-36.278816,10.96081,1978–1994
54.71281,83.02812,1911–1943
68.39355,-56.87955,1911–1943
65.36314,-43.712635,1911–1943
-54.311447,0.0018767728,1978–1994
-9.152485,-14.1186285,1911–1943
47.406788,60.19282,1911–1943
13.843162,-51.93518,1911–1943
-47.121086,-66.9007,1653–1705
-1.9646639,55.6886,1944–1977
6.818145,-19.874886,1846–1910
-13.928686,-3.392458,1911–1943
-71.90475,9.263916,1978–1994
-9.294147,-82.17726,1846–1910
-49.07714,-4.971197,1995–2023
-57.032528,46.672195,1995–2023
4.2529526,45.929413,1944–1977
-16.089571,81.026726,1944–1977
40.212837,50.064632,1911–1943
-55.940086,-35.71165,1765–1845
67.57619,43.002167,1911–1943
9.157894,71.62758,1944–1977
-56.531822,50.332626,1995–2023
56.68523,79.85384,1911–1943
30.808939,47.96994,1911–1943
-61.266026,33.454178,1995–2023
-91.5351,-1.9490471,1978–1994
58.07955,61.437485,1911–1943
-38.30583,26.75338,1978–1994
-45.747673,60.794827,1995–2023
28.977476,-89.21788,1846–1910
26.288994,-42.42068,1911–1943
-28.247211,-32.867638,1978–1994
-61.548702,42.994576,1995–2023
47.385357,60.173782,1911–1943
94.74162,31.974957,1911–1943
39.246758,-59.328136,1911–1943
-23.077868,84.18602,1944–1977
11.419666,74.42735,1944–1977
-9.5841875,48.109474,1944–1977
60.622684,-35.81853,1911–1943
47.207138,-0.53918654,1911–1943
66.16964,-11.372989,1911–1943
-69.03101,-32.06809,1706–1764
87.84279,50.910603,1911–1943
-55.275433,-19.10304,1911–1943
0.50594056,-79.21398,1846–1910
85.14685,30.450697,1911–1943
-39.89249,-5.799797,1978–1994
53.344917,86.75689,1911–1943
-42.68357,45.631153,1995–2023
26.604624,-2.1353273,1911–1943
44.593494,-28.423012,1911–1943
24.70439,42.356823,1944–1977
-82.155556,37.417816,1995–2023
-32.29694,-2.9032762,1911–1943
-68.91524,65.180115,1995–2023
-36.532883,-24.066645,1846–1910
-8.932782,-67.56715,1846–1910
23.540022,-93.345474,1846–1910
-84.6416,16.844585,1978–1994
-76.803856,3.037021,1978–1994
55.78091,16.66204,1911–1943
5.3082385,-62.81543,1846–1910
87.93372,-14.22231,1911–1943
40.096832,-24.273317,1911–1943
47.84762,69.32201,1911–1943
-34.13084,-22.341503,1846–1910
-60.750134,-31.73061,pre-1652
71.689186,-47.44987,1911–1943
-18.880222,54.479027,1944–1977
14.984683,-54.730293,1846–1910
9.154298,-80.982216,1911–1943
-10.384951,60.959923,1944–1977
20.136929,18.38105,1911–1943
25.265833,21.139257,1911–1943
-92.91267,27.906107,1995–2023
-64.59573,33.222523,1995–2023
-53.58506,50.039627,1995–2023
51.899857,8.612598,1911–1943
-39.632168,-29.645903,1995–2023
-31.70237,50.42961,1995–2023
88.28285,-65.80141,1911–1943
48.422455,-14.396698,1911–1943
-13.794802,86.67355,1944–1977
6.546587,-68.48429,1846–1910
90.614204,-20.323372,1911–1943
14.507065,-5.2328,1911–1943
-53.184273,10.638794,1978–1994
-11.112377,85.56125,1944–1977
77.220566,-3.1493995,1911–1943
-60.76484,-20.539808,1846–1910
-21.993183,76.95354,1944–1977
16.810669,54.977474,1944–1977
44.97954,8.307349,1911–1943
-51.12578,-37.006294,1846–1910
50.02037,46.440464,1911–1943
24.218594,-76.645,1911–1943
-3.933785,6.8263564,1911–1943
59.827187,-7.9363194,1911–1943
87.18314,-29.312847,1911–1943
38.11334,-7.374626,1911–1943
59.06495,-10.642914,1911–1943
-54.645664,-54.68524,1765–1845
57.004536,39.13342,1911–1943
36.914692,-48.16653,1846–1910
7.9483914,-87.09734,1846–1910
11.398616,-14.4177475,1911–1943
-8.598636,-62.42245,1846–1910
65.51736,4.0801477,1911–1943
-16.602337,-71.980644,1846–1910
-37.07282,-66.35314,1846–1910
16.038637,50.32916,1944–1977
31.945843,29.620787,1911–1943
48.43407,79.19329,1911–1943
61.736115,-17.15587,1911–1943
84.6169,30.155521,1911–1943
67.72064,-5.749996,1911–1943
-0.4093667,-73.3535,1846–1910
-53.572857,-36.61081,1706–1764
6.7844224,-30.378492,1846–1910
-36.827133,4.342062,1995–2023
-107.41146,21.769884,1995–2023
51.435112,-55.07557,1911–1943
87.7678,-20.283476,1911–1943
40.16143,52.343468,1911–1943
6.0242286,-65.94328,1846–1910
-10.683294,-40.82096,1846–1910
72.097694,-13.267814,1911–1943
56.661346,84.052,1911–1943
-67.44056,54.673874,1995–2023
-57.356705,90.21904,1995–2023
59.186317,-5.0584264,1911–1943
96.819885,-9.834942,1911–1943
88.89307,-4.0009117,1911–1943
-52.677113,51.397896,1995–2023
-16.589281,45.27927,1944–1977
4.3567657,0.20840034,1911–1943
2.4918072,-87.87462,1846–1910
51.77543,-61.518353,1911–1943
49.944088,52.243793,1911–1943
-21.920784,-100.053,1846–1910
28.757957,105.0537,1911–1943
-37.174797,90.76243,1995–2023
10.960739,33.86326,1944–1977
-39.267723,8.746487,1846–1910
-18.293154,38.267864,1944–1977
8.397641,-60.22556,1846–1910
64.23967,20.00715,1911–1943
51.315872,62.89074,1911–1943
64.21551,-11.15454,1911–1943
-83.26695,56.646877,1995–2023
-3.7324781,-34.14809,1846–1910
63.307507,-80.89508,1911–1943
2.9321485,-70.19173,1846–1910
-27.775776,94.98549,1995–2023
5.641134,19.362293,1911–1943
-8.079502,-77.80097,1846–1910
46.082493,99.43314,1911–1943
-59.813847,76.21191,1995–2023
22.571941,-98.32147,1846–1910
36.244503,-10.706314,1911–1943
40.536617,45.909542,1911–1943
30.543419,-74.99059,1846–1910
-17.836437,68.62953,1944–1977
-71.03663,-37.269703,1706–1764
-69.80876,-23.800142,1846–1910
-38.447876,-33.900288,1765–1845
-25.701729,-3.816283,1911–1943
-46.38813,-52.528084,pre-1652
29.61783,-0.7932648,1911–1943
-23.08069,-22.73554,1846–1910
-67.92634,-21.098677,1846–1910
21.436085,-54.725216,1911–1943
-87.1825,-4.26685,1978–1994
93.01765,41.640656,1911–1943
-8.124169,37.431313,1944–1977
-20.275366,-16.050638,1846–1910
101.67551,-10.447554,1911–1943
-48.494,-61.430317,1765–1845
28.504398,-102.611465,1846–1910
-86.76585,69.12866,1995–2023
-62.139706,-22.269423,1846–1910
68.65929,37.838867,1911–1943
60.045376,-35.33395,1911–1943
-57.111088,-59.98487,1846–1910
30.96289,42.432056,1944–1977
-56.21613,7.4813395,1978–1994
-19.857328,45.801918,1944–1977
91.90697,-55.584812,1911–1943
-107.51194,-10.99827,1978–1994
-52.815422,4.102615,1978–1994
12.269613,-76.277916,1846–1910
-18.837757,-93.65262,1846–1910
35.832344,-26.746553,1911–1943
-0.98839587,1.0702083,1911–1943
55.58463,-12.0710335,1911–1943
-4.2377553,67.96078,1944–1977
-9.102109,106.413704,1944–1977
-51.348328,64.39388,1995–2023
84.94454,53.225773,1911–1943
11.997833,70.908775,1944–1977
-45.929436,3.9148383,1978–1994
-50.600567,-66.16131,pre-1652
-96.20567,50.34633,1995–2023
-56.35941,-75.061806,1846–1910
-62.965485,-1.6544461,1978–1994
-75.23237,-55.968517,1653–1705
74.13183,-11.850282,1911–1943
-11.361298,-10.094999,1911–1943
45.172432,13.13597,1911–1943
85.94388,-14.326323,1911–1943
23.26022,24.739998,1911–1943
-35.6804,78.4843,1995–2023
18.359186,48.509743,1944–1977
-31.36334,-6.2068934,1911–1943
97.214966,-4.034518,1911–1943
17.965889,80.042145,1944–1977
62.889854,23.07845,1911–1943
34.519367,-97.02146,1846–1910
-50.27883,-34.501907,1846–1910
5.589947,54.011177,1944–1977
-46.73903,-33.71915,1765–1845
36.967113,-18.984648,1911–1943
-71.27912,25.902935,1995–2023
42.000717,27.408773,1911–1943
-90.619576,-16.919127,1978–1994
-41.874214,90.27545,1995–2023
-12.163533,15.370408,1911–1943
-24.293612,24.721764,1944–1977
78.75376,-45.672737,1911–1943
76.54169,38.25857,1911–1943
20.446358,-1.4202647,1911–1943
-30.23478,34.675617,1944–1977
89.70402,6.553249,1911–1943
-85.610115,74.66602,1995–2023
-107.777214,23.792362,1995–2023
-40.413105,84.60679,1995–2023
-54.675594,-46.775543,1706–1764
71.15034,54.76185,1911–1943
-31.062593,-10.990255,1995–2023
-56.41032,-16.538614,1978–1994
62.80764,14.204846,1911–1943
58.234844,-53.432213,1911–1943
45.321125,99.1224,1911–1943
23.799988,-53.536,1911–1943
79.73504,-54.825474,1911–1943
57.341816,54.729446,1911–1943
-44.87964,-61.84394,pre-1652
20.21078,18.824778,1911–1943
-52.717735,82.74479,1995–2023
-61.010307,-42.764416,1706–1764
14.064143,79.750854,1944–1977
43.468147,-50.609455,1911–1943
-38.189724,24.707418,1978–1994
-13.013855,86.52227,1944–1977
43.06011,97.625114,1911–1943
-12.252262,20.766657,1944–1977
6.7189856,-64.846985,1846–1910
-55.367844,32.18009,1995–2023
57.82843,-34.820297,1911–1943
11.174443,19.611536,1911–1943
-10.01028,-8.09204,1911–1943
-39.981747,-12.27982,1846–1910
10.65,-59.012764,1846–1910
70.08798,-11.552561,1911–1943
-11.696699,2.368688,1944–1977
7.343972,73.05948,1944–1977
85.53125,-49.782772,1911–1943
82.477196,-26.687363,1911–1943
-71.654015,-3.0223126,1978–1994
-15.202335,-57.418262,1846–1910
-84.6738,66.71324,1995–2023
-44.60414,-37.49733,1765–1845
58.94499,9.034088,1911–1943
-39.02021,12.119556,1978–1994
-30.712337,112.04902,1995–2023
-107.40269,0.5600228,1978–1994
-5.52638,42.675163,1944–1977
32.952007,-55.740555,1846–1910
5.303143,-3.764825,1911–1943
27.872835,-72.09649,1911–1943
-20.26184,8.975061,1846–1910
-56.46086,4.2800913,1978–1994
-60.973904,-51.432266,1706–1764
55.068153,-30.68418,1911–1943
86.41062,28.923927,1911–1943
26.288488,13.583376,1911–1943
24.475945,85.744484,1944–1977
13.495205,-0.71525687,1911–1943
-74.138626,63.068462,1995–2023
-3.3192477,91.38897,1944–1977
49.74521,23.512672,1911–1943
72.67558,-21.77204,1911–1943
-4.423475,35.378567,1944–1977
6.7981806,-61.493023,1846–1910
-30.311678,-45.697403,1995–2023
15.750285,28.795528,1944–1977
19.413033,45.708927,1944–1977
72.54342,-14.718848,1911–1943
85.9932,16.498743,1911–1943
-38.744473,19.795973,1978–1994
90.54183,19.274162,1911–1943
-32.339127,47.92408,1978–1994
-27.957148,-57.17625,1846–1910
-37.739235,-63.393753,1846–1910
51.843605,53.208733,1911–1943
-29.714512,30.611052,1995–2023
59.362026,28.67537,1911–1943
1.5981561,80.311584,1944–1977
-77.879105,74.97655,1995–2023
-14.6218815,-96.62787,1846–1910
-74.46379,11.196258,1978–1994
-33.02251,11.007587,1978–1994
-86.90975,51.102024,1995–2023
19.082502,-56.557545,1846–1910
-81.35742,-2.4766176,1978–1994
-58.278313,-34.33035,1765–1845
14.368423,-3.9341233,1911–1943
-71.59709,63.249954,1995–2023
40.016293,-74.17451,1911–1943
-42.66289,5.5986357,1911–1943
76.63733,38.165012,1911–1943
-38.349728,-64.64196,1846–1910
-25.670195,-18.253325,1911–1943
-24.070787,31.88502,1944–1977
-73.93541,64.49555,1995–2023
-30.119007,-64.47408,1944–1977
50.099476,-63.953632,1911–1943
39.928577,92.79041,1911–1943
-21.680296,58.33232,1944–1977
-9.746166,0.1639958,1944–1977
-58.67619,-53.892258,1706–1764
58.431904,-23.681282,1911–1943
-63.406513,8.592131,1978–1994
-11.290083,-34.98984,1911–1943
-4.033248,31.005367,1944–1977
-65.6702,72.75848,1995–2023
76.001366,78.430374,1911–1943
4.3838844,60.74374,1944–1977
-55.12869,66.52004,1995–2023
-27.924469,68.567,1944–1977
17.458914,-100.30739,1846–1910
-91.14919,54.726746,1995–2023
86.21797,50.237076,1911–1943
22.981733,-100.43628,1846–1910
-2.6087832,78.03303,1944–1977
28.775026,105.05891,1911–1943
-9.744481,-0.7929135,1911–1943
106.67072,-44.36049,1911–1943
-78.22281,-12.03505,1978–1994
-39.48861,-6.903218,1978–1994
48.391792,49.420177,1911–1943
-73.72251,-4.300759,1978–1994
54.631824,-74.78906,1911–1943
-43.467087,47.27644,1995–2023
-96.693794,69.544525,1995–2023
-60.946194,-57.29916,1706–1764
6.4153457,8.492721,1911–1943
47.11754,-14.860618,1846–1910
-65.26062,59.03953,1995–2023
-9.509765,105.58241,1944–1977
51.259724,-22.260492,1911–1943
-6.0686936,69.33217,1944–1977
90.848206,48.622444,1911–1943
64.18337,-26.676775,1911–1943
-54.161804,-40.396523,1765–1845
-34.16192,-93.40421,1846–1910
48.137768,-23.494411,1911–1943
62.24797,-47.88263,1911–1943
-63.412872,-0.97452086,1978–1994
-75.06647,61.297066,1995–2023
23.537693,-68.72409,1911–1943
45.582863,-36.564434,1911–1943
99.01058,-15.202975,1911–1943
54.23604,-14.023158,1911–1943
-78.503204,-50.354233,1995–2023
-62.417236,5.2711277,1978–1994
71.52082,-22.320473,1911–1943
36.59085,-44.608818,1911–1943
-25.01393,20.068027,1978–1994
96.53005,34.26447,1911–1943
-46.210094,19.46655,1978–1994
1.248587,-7.0831137,1911–1943
84.69635,51.30254,1911–1943
30.510193,76.66729,1944–1977
60.94575,-0.6439223,1911–1943
-46.60057,-30.398317,1846–1910
-26.235765,-76.459305,1846–1910
-70.30728,49.05162,1995–2023
56.218548,-87.004944,1978–1994
-86.98994,-2.8594387,1978–1994
-48.165134,77.61268,1995–2023
-20.396303,-36.51546,1978–1994
-33.584564,-15.313612,1846–1910
66.7698,36.12098,1911–1943
98.89084,-14.988472,1911–1943
39.991978,-38.900314,1911–1943
8.031351,43.426075,1944–1977
-96.5746,-8.292224,1978–1994
18.195908,-27.091143,1911–1943
-17.171038,54.92601,1944–1977
-44.90703,7.4430175,1846–1910
72.86898,-65.34566,1911–1943
-46.690937,-78.16477,1765–1845
-62.8903,57.561676,1995–2023
-20.1078,91.27754,1944–1977
74.20344,-43.04058,1911–1943
71.70279,3.999388,1911–1943
68.77349,-29.691732,1911–1943
-50.659237,-38.299107,1765–1845
-16.174978,-57.32142,1846–1910
-67.285866,-36.575268,1911–1943
-7.331929,-39.91691,1846–1910
-52.682663,-12.20965,1995–2023
68.67422,0.11907237,1911–1943
73.37778,-38.48554,1911–1943
86.62855,-34.11408,1911–1943
-9.331329,-8.152536,1911–1943
-0.61647826,-76.90514,1846–1910
-26.680984,0.8123468,1846–1910
22.4503,-11.484703,1911–1943
91.35904,53.943222,1911–1943
-20.15346,-95.849396,1846–1910
95.19211,40.752785,1911–1943
-29.93841,-43.380894,1978–1994
92.08918,64.97323,1911–1943
-15.432553,-81.94532,1846–1910
-14.859667,26.796465,1944–1977
52.992096,26.935438,1911–1943
97.84621,35.42252,1911–1943
-102.56032,-21.111721,1978–1994
79.20365,-66.63796,1911–1943
27.779327,38.825695,1846–1910
-57.741737,71.526596,1995–2023
-4.081861,-31.077265,1846–1910
82.3739,-42.146847,1911–1943
84.46874,35.751728,1911–1943
13.7471075,-7.0499163,1911–1943
-48.7036,-64.543304,1765–1845
20.460964,59.389454,1944–1977
-51.01836,14.4163685,1978–1994
97.988205,-30.81741,1911–1943
30.241701,-7.8824873,1911–1943
65.49779,-13.733429,1911–1943
15.306324,-17.525723,1911–1943
90.155174,55.531357,1911–1943
-53.685966,-49.454247,1706–1764
107.02695,11.598125,1911–1943
24.506117,37.20557,1944–1977
74.89136,-20.475922,1911–1943
-33.688206,-54.757557,1846–1910
21.255848,-52.135654,1911–1943
-96.124596,50.009834,1995–2023
50.966938,14.781831,1911–1943
-55.035755,42.681564,1995–2023
-1.3647491,-11.089168,1911–1943
29.16759,-41.341393,1911–1943
-55.325184,72.04372,1995–2023
57.268875,-61.133427,1911–1943
40.98455,-12.367243,1911–1943
-59.06074,17.025587,1978–1994
64.735405,-34.970966,1911–1943
-68.914536,54.265026,1995–2023
-1.9936539,79.93216,1944–1977
26.62271,26.926338,1911–1943
-71.09407,-40.84841,1846–1910
-70.89248,59.50465,1995–2023
-58.83391,-40.83816,1706–1764
49.58913,77.93433,1911–1943
47.906708,-10.075935,1911–1943
8.075123,18.925594,1911–1943
56.562576,-29.03629,1911–1943
-12.722398,52.51989,1944–1977
39.234077,-43.862343,1911–1943
2.0114102,-83.29839,1846–1910
-92.365776,54.793255,1995–2023
101.17682,-8.68336,1911–1943
40.4939,32.47879,1911–1943
-70.225235,28.410627,1995–2023
-72.041725,16.524305,1978–1994
-29.504032,-19.772135,1846–1910
-73.293945,10.802366,1978–1994
-2.2918568,-99.33001,1846–1910
-54.159016,-46.22869,1706–1764
51.721924,-15.008751,1911–1943
-59.910137,13.088691,1978–1994
-68.25523,-50.67005,1706–1764
47.475735,52.166233,1911–1943
-7.211413,22.611773,1944–1977
-44.929993,-27.16816,1911–1943
-6.931189,-11.205042,1911–1943
-50.026245,100.13888,1995–2023
-58.831978,-82.097565,1706–1764
11.593273,-73.32021,1846–1910
-87.48177,28.00751,1995–2023
44.994152,96.6935,1911–1943
-8.838079,13.550784,1911–1943
-30.602789,-10.337655,1995–2023
-38.839417,-18.54611,1846–1910
22.129356,-95.9827,1846–1910
41.411797,-4.7680473,1911–1943
-41.19938,84.01731,1995–2023
56.45323,68.466415,1911–1943
-60.570377,55.526886,1995–2023
82.119125,-4.632962,1911–1943
-11.45784,-93.99,1846–1910
-40.269947,-68.454796,1846–1910
90.20798,45.86212,1911–1943
-39.237297,61.22933,1995–2023
-85.91395,45.216167,1995–2023
-42.926704,88.25929,1995–2023
34.688705,-22.763151,1911–1943
20.273191,-88.43181,1846–1910
76.41597,53.214645,1911–1943
-24.745378,57.362663,1944–1977
-57.09452,44.455353,1995–2023
0.76194555,-67.77717,1911–1943
-43.06257,-26.598206,1911–1943
-70.014404,-59.038857,pre-1652
-62.45354,57.453285,1995–2023
-73.40834,-4.1411653,1978–1994
-35.166225,60.18217,1995–2023
53.790573,22.76127,1911–1943
-77.99362,-32.15512,pre-1652
41.936275,-16.523586,1911–1943
13.630079,66.77231,1944–1977
42.656673,43.319912,1911–1943
52.73253,-57.654682,1911–1943
-22.607527,-48.967087,1911–1943
18.025673,80.008354,1944–1977
33.175323,-28.011719,1911–1943
-5.756897,-62.45563,1846–1910
-16.775038,-3.4846644,1911–1943
-82.54436,-41.77531,1765–1845
52.994026,-21.519196,1911–1943
71.80694,-36.25143,1911–1943
-20.352722,7.2920985,1846–1910
8.501332,-77.53526,1846–1910
0.5192795,82.06028,1944–1977
-19.272282,-83.85596,1846–1910
-42.42686,-14.949922,1995–2023
-55.395573,75.12078,1995–2023
45.68982,-26.299873,1911–1943
-47.93678,-28.475775,1978–1994
85.5997,28.359686,1911–1943
60.197254,82.19662,1911–1943
41.95122,-43.1723,1911–1943
-16.901283,57.72731,1944–1977
51.513195,75.63817,1911–1943
-33.137352,-21.171719,1846–1910
0.77032655,-39.33684,1911–1943
40.061535,-22.099882,1911–1943
-4.246453,-94.247086,1846–1910
-48.76495,69.54487,1995–2023
83.183464,-37.5097,1911–1943
90.06122,53.817017,1911–1943
68.6933,-6.6402116,1911–1943
52.944633,-57.550503,1911–1943
-55.793964,-49.019566,1706–1764
-58.779705,-27.236689,1846–1910
65.28329,-77.47967,1911–1943
101.26565,-15.501049,1911–1943
-35.74534,3.908966,1978–1994
-3.2050247,98.0808,1944–1977
44.95502,-9.442973,1911–1943
-101.941536,58.603283,1995–2023
33.961544,29.209394,1911–1943
3.2654116,-86.613045,1846–1910
44.555916,-74.498474,1911–1943
-66.577675,-22.449045,1846–1910
74.64271,-0.024877504,1911–1943
-94.06763,-36.62061,1978–1994
-64.25346,80.20445,1995–2023
-21.957624,24.965704,1911–1943
55.55682,55.684822,1911–1943
-40.775425,84.97564,1995–2023
-53.25877,-8.983452,1995–2023
-79.730354,68.38152,1995–2023
34.51205,50.11961,1995–2023
-78.28261,-49.43766,1653–1705
60.79282,-63.333347,1911–1943
-67.572136,-30.03395,1706–1764
27.232395,45.9357,1911–1943
-58.311893,-36.10127,1706–1764
-60.738544,1.4006475,1978–1994
-73.45958,-33.751945,1846–1910
47.469,50.309517,1911–1943
51.32673,54.416454,1911–1943
-26.627375,-26.947178,1706–1764
-64.26356,7.607489,1978–1994
-9.930038,-80.999054,1846–1910
-48.677296,76.642105,1995–2023
25.52798,27.646763,1911–1943
-90.892456,-2.103192,1978–1994
-51.08349,88.823845,1995–2023
-14.922465,-65.85202,1846–1910
-14.406162,-81.76679,1846–1910
-77.6199,-53.909847,1653–1705
-49.84766,-30.67325,1846–1910
65.77224,40.96242,1911–1943
-46.469906,35.650173,1995–2023
67.60982,-31.12373,1911–1943
-7.8843694,78.45594,1944–1977
41.03708,34.35154,1911–1943
100.87721,15.067591,1911–1943
77.38363,77.26256,1911–1943
-47.514248,79.60298,1995–2023
-31.25215,11.403439,1944–1977
-75.43545,56.247734,1995–2023
-48.767624,-64.43258,1995–2023
42.04066,-84.48145,1911–1943
19.951849,-96.54184,1846–1910
-55.746513,35.60669,1995–2023
-46.90913,-70.58313,1765–1845
-96.67048,69.54512,1995–2023
-22.324322,58.9417,1944–1977
-67.491974,33.003704,1995–2023
13.744624,-11.482942,1911–1943
-8.47923,37.36651,1944–1977
-49.512844,0.56949854,1944–1977
-84.93946,15.076301,1978–1994
4.056065,96.152565,1944–1977
-71.805374,63.34027,1995–2023
-74.87019,-23.320875,1765–1845
-51.404606,-63.767403,pre-1652
-13.6809845,27.976015,1944–1977
-77.367424,-27.218811,1765–1845
16.085938,4.553709,1911–1943
14.164628,-60.53924,1911–1943
-7.038613,28.229593,1944–1977
27.240383,-76.658325,1911–1943
-9.518087,22.177908,1944–1977
22.57188,-98.32179,1846–1910
-0.20194298,8.305712,1911–1943
59.448483,7.0752883,1911–1943
-21.664547,61.935814,1944–1977
53.743893,66.73833,1911–1943
8.751797,-76.22493,1846–1910
-65.38383,43.768238,1995–2023
21.030142,-74.44809,1846–1910
72.34528,25.214685,1911–1943
6.278892,32.824677,1944–1977
-26.342554,52.42764,1944–1977
54.077576,62.801823,1911–1943
30.202477,-20.620174,1911–1943
-41.72189,9.395101,1978–1994
54.40777,-35.58021,1911–1943
-48.76921,-69.97669,pre-1652
45.481464,99.999374,1911–1943
-31.071058,-35.13366,1846–1910
52.862484,-29.218565,1911–1943
-5.032749,76.4704,1944–1977
90.61286,8.393256,1911–1943
39.569153,-8.697568,1911–1943
7.612075,-19.20173,1995–2023
-42.837406,-50.46865,1846–1910
47.93654,52.645832,1911–1943
75.03524,-9.554421,1911–1943
22.640144,100.525505,1911–1943
42.021366,-17.366987,1911–1943
-65.803925,2.2073734,1978–1994
38.89302,35.372887,1911–1943
-46.75937,-45.991737,1846–1910
78.88534,-3.5910773,1911–1943
45.200207,53.256348,1911–1943
6.2639246,-66.86612,1846–1910
41.313324,55.398098,1911–1943
15.16355,-65.09265,1846–1910
73.68945,-19.32281,1911–1943
98.41553,-18.2887,1911–1943
18.088606,-106.61232,1846–1910
-45.326828,-29.340527,1846–1910
29.678093,-27.87349,1911–1943
35.247025,14.873236,1911–1943
-35.445957,56.166595,1995–2023
19.6042,-94.10837,1846–1910
-28.610186,81.84954,1995–2023
-14.971054,6.379794,1911–1943
-14.050034,-22.299408,1911–1943
74.38128,-4.341447,1911–1943
-58.283913,-45.595608,1706–1764
48.711163,-53.88387,1911–1943
79.16947,-12.648417,1911–1943
26.344776,17.57348,1911–1943
-109.56255,15.603499,1995–2023
3.750126,55.665474,1944–1977
2.2407525,47.805233,1944–1977
-51.829037,67.95393,1995–2023
44.778606,-21.47753,1911–1943
-6.4957585,56.91755,1944–1977
-22.029493,3.2260938,1846–1910
-59.800045,64.6039,1995–2023
-87.30528,-53.644283,1653–1705
2.7337885,73.10501,1944–1977
5.624051,42.424023,1944–1977
54.049484,47.19227,1911–1943
90.47764,-37.29675,1911–1943
-34.553623,50.99225,1995–2023
61.73438,25.915148,1911–1943
-92.348206,44.00342,1995–2023
81.03564,11.115787,1911–1943
-42.881653,70.65029,1995–2023
48.59165,24.694563,1911–1943
-69.6834,56.8617,1995–2023
16.716434,57.4913,1944–1977
9.136746,71.46277,1944–1977
101.14993,16.07927,1911–1943
1.1105939,-72.058945,1846–1910
1.3893168,-89.43968,1846–1910
-3.1215498,-93.461174,1846–1910
-33.923973,-22.361078,1846–1910
3.5775042,56.539288,1944–1977
-18.838898,2.9330955,1911–1943
-22.216413,-63.04605,1846–1910
38.69494,55.43645,1911–1943
-0.80830145,-74.51482,1846–1910
38.730366,-6.208061,1911–1943
-79.26103,50.388523,1995–2023
-59.619244,-5.244684,1978–1994
65.33596,-22.462057,1911–1943
59.919228,23.871365,1911–1943
-30.118586,-6.483172,1846–1910
-96.124596,50.009834,1995–2023
-8.657409,89.76374,1944–1977
